code,country,partner_country,rel_import_change,date
CRI,Costa Rica(CRI),USA,-3.799861205,3/7/2025
CRI,Costa Rica(CRI),GBR,-3.020123545,3/7/2025
CRI,Costa Rica(CRI),KHM,-2.591375557,3/7/2025
CRI,Costa Rica(CRI),LAO,-2.170904302,3/7/2025
CRI,Costa Rica(CRI),AGO,-1.998025603,3/7/2025
CRI,Costa Rica(CRI),UKR,-0.864939435,3/7/2025
CRI,Costa Rica(CRI),COL,-0.487654486,3/7/2025
CRI,Costa Rica(CRI),NGA,-0.350097958,3/7/2025
CRI,Costa Rica(CRI),ISR,-0.220487334,3/7/2025
CRI,Costa Rica(CRI),CHE,-0.086965231,3/7/2025
CRI,Costa Rica(CRI),CMR,-0.048867164,3/7/2025
CRI,Costa Rica(CRI),CIV,-0.023110262,3/7/2025
CRI,Costa Rica(CRI),STP,-0.006659035,3/7/2025
CRI,Costa Rica(CRI),CRI,0.046001847,3/7/2025
CRI,Costa Rica(CRI),BLR,0.077624457,3/7/2025
CRI,Costa Rica(CRI),JOR,0.127191176,3/7/2025
CRI,Costa Rica(CRI),RUS,0.133502132,3/7/2025
CRI,Costa Rica(CRI),CHN,0.156039976,3/7/2025
CRI,Costa Rica(CRI),JPN,0.161212587,3/7/2025
CRI,Costa Rica(CRI),BGD,0.166002498,3/7/2025
CRI,Costa Rica(CRI),TUR,0.17713952,3/7/2025
CRI,Costa Rica(CRI),TUN,0.198221706,3/7/2025
CRI,Costa Rica(CRI),ROW,0.293101288,3/7/2025
CRI,Costa Rica(CRI),ISL,0.315651103,3/7/2025
CRI,Costa Rica(CRI),EGY,0.332292606,3/7/2025
CRI,Costa Rica(CRI),EU,0.346644704,3/7/2025
CRI,Costa Rica(CRI),TWN,0.478889917,3/7/2025
CRI,Costa Rica(CRI),KAZ,0.492678378,3/7/2025
CRI,Costa Rica(CRI),ZAF,0.499995305,3/7/2025
CRI,Costa Rica(CRI),ARG,0.51117402,3/7/2025
CRI,Costa Rica(CRI),SAU,0.543164871,3/7/2025
CRI,Costa Rica(CRI),PAK,0.550783984,3/7/2025
CRI,Costa Rica(CRI),HKG,0.673659804,3/7/2025
CRI,Costa Rica(CRI),KOR,0.695594422,3/7/2025
CRI,Costa Rica(CRI),NOR,0.847599423,3/7/2025
CRI,Costa Rica(CRI),SEN,0.860681164,3/7/2025
CRI,Costa Rica(CRI),VNM,0.931118047,3/7/2025
CRI,Costa Rica(CRI),MAR,0.997001574,3/7/2025
CRI,Costa Rica(CRI),MYS,0.999297914,3/7/2025
CRI,Costa Rica(CRI),CHL,1.006861072,3/7/2025
CRI,Costa Rica(CRI),PER,1.156597375,3/7/2025
CRI,Costa Rica(CRI),THA,1.241834723,3/7/2025
CRI,Costa Rica(CRI),PHL,1.245413048,3/7/2025
CRI,Costa Rica(CRI),COD,1.267496419,3/7/2025
CRI,Costa Rica(CRI),BRN,1.389079597,3/7/2025
CRI,Costa Rica(CRI),SGP,1.416662933,3/7/2025
CRI,Costa Rica(CRI),ARE,1.58706988,3/7/2025
CRI,Costa Rica(CRI),BRA,1.61780749,3/7/2025
CRI,Costa Rica(CRI),AUS,1.704660223,3/7/2025
CRI,Costa Rica(CRI),IDN,1.993080285,3/7/2025
CRI,Costa Rica(CRI),MMR,3.567578766,3/7/2025
CRI,Costa Rica(CRI),NZL,4.691447354,3/7/2025
CRI,Costa Rica(CRI),MEX,16.51689319,3/7/2025
CRI,Costa Rica(CRI),CAN,21.44191469,3/7/2025
EGY,Egypt(EGY),USA,-6.315441147,3/7/2025
EGY,Egypt(EGY),IND,-4.908505376,3/7/2025
EGY,Egypt(EGY),GBR,-3.913817486,3/7/2025
EGY,Egypt(EGY),KHM,-3.822112404,3/7/2025
EGY,Egypt(EGY),LAO,-2.901819573,3/7/2025
EGY,Egypt(EGY),ISR,-1.900025171,3/7/2025
EGY,Egypt(EGY),UKR,-1.747626636,3/7/2025
EGY,Egypt(EGY),COL,-1.636145378,3/7/2025
EGY,Egypt(EGY),AGO,-0.844014639,3/7/2025
EGY,Egypt(EGY),NGA,-0.793617895,3/7/2025
EGY,Egypt(EGY),CMR,-0.757688365,3/7/2025
EGY,Egypt(EGY),NOR,-0.609053754,3/7/2025
EGY,Egypt(EGY),STP,-0.592718249,3/7/2025
EGY,Egypt(EGY),CRI,-0.454243079,3/7/2025
EGY,Egypt(EGY),CIV,-0.364722583,3/7/2025
EGY,Egypt(EGY),JOR,-0.269529482,3/7/2025
EGY,Egypt(EGY),CHE,-0.246775576,3/7/2025
EGY,Egypt(EGY),RUS,-0.172187378,3/7/2025
EGY,Egypt(EGY),BLR,-0.141574464,3/7/2025
EGY,Egypt(EGY),ISL,-0.123424316,3/7/2025
EGY,Egypt(EGY),KAZ,-0.08399612,3/7/2025
EGY,Egypt(EGY),EU,-0.037468123,3/7/2025
EGY,Egypt(EGY),BGD,-0.037376425,3/7/2025
EGY,Egypt(EGY),EGY,-0.018983192,3/7/2025
EGY,Egypt(EGY),TUN,-0.007033283,3/7/2025
EGY,Egypt(EGY),CHN,0.079399018,3/7/2025
EGY,Egypt(EGY),TUR,0.115957379,3/7/2025
EGY,Egypt(EGY),JPN,0.168840241,3/7/2025
EGY,Egypt(EGY),HKG,0.176082299,3/7/2025
EGY,Egypt(EGY),ROW,0.22605746,3/7/2025
EGY,Egypt(EGY),SEN,0.292429409,3/7/2025
EGY,Egypt(EGY),SAU,0.33756153,3/7/2025
EGY,Egypt(EGY),TWN,0.363941675,3/7/2025
EGY,Egypt(EGY),PAK,0.364862217,3/7/2025
EGY,Egypt(EGY),BRN,0.374921146,3/7/2025
EGY,Egypt(EGY),MAR,0.695825738,3/7/2025
EGY,Egypt(EGY),VNM,0.71650322,3/7/2025
EGY,Egypt(EGY),KOR,0.744191209,3/7/2025
EGY,Egypt(EGY),ZAF,0.792610415,3/7/2025
EGY,Egypt(EGY),MYS,0.826063742,3/7/2025
EGY,Egypt(EGY),ARG,0.908481756,3/7/2025
EGY,Egypt(EGY),PHL,1.059118783,3/7/2025
EGY,Egypt(EGY),ARE,1.126802246,3/7/2025
EGY,Egypt(EGY),SGP,1.192346359,3/7/2025
EGY,Egypt(EGY),CHL,1.368061009,3/7/2025
EGY,Egypt(EGY),PER,1.394742273,3/7/2025
EGY,Egypt(EGY),AUS,1.745103792,3/7/2025
EGY,Egypt(EGY),IDN,1.795928827,3/7/2025
EGY,Egypt(EGY),COD,1.866127555,3/7/2025
EGY,Egypt(EGY),THA,1.872243391,3/7/2025
EGY,Egypt(EGY),BRA,1.884982318,3/7/2025
EGY,Egypt(EGY),NZL,4.106243851,3/7/2025
EGY,Egypt(EGY),MMR,4.385102641,3/7/2025
EGY,Egypt(EGY),CAN,24.61816112,3/7/2025
EGY,Egypt(EGY),MEX,40.2282657,3/7/2025
EU,Europe(EU),USA,-6.262962581,3/7/2025
EU,Europe(EU),AGO,-5.781395953,3/7/2025
EU,Europe(EU),IND,-5.102284854,3/7/2025
EU,Europe(EU),GBR,-4.242231536,3/7/2025
EU,Europe(EU),KHM,-3.337899656,3/7/2025
EU,Europe(EU),LAO,-2.286036149,3/7/2025
EU,Europe(EU),UKR,-2.007057071,3/7/2025
EU,Europe(EU),COL,-1.634726421,3/7/2025
EU,Europe(EU),STP,-0.782551385,3/7/2025
EU,Europe(EU),CMR,-0.720259753,3/7/2025
EU,Europe(EU),ISR,-0.707364042,3/7/2025
EU,Europe(EU),CIV,-0.6412322,3/7/2025
EU,Europe(EU),CRI,-0.575276879,3/7/2025
EU,Europe(EU),NGA,-0.525038615,3/7/2025
EU,Europe(EU),JOR,-0.33996079,3/7/2025
EU,Europe(EU),NOR,-0.29218689,3/7/2025
EU,Europe(EU),CHE,-0.184532236,3/7/2025
EU,Europe(EU),BLR,-0.174507629,3/7/2025
EU,Europe(EU),BGD,-0.119496766,3/7/2025
EU,Europe(EU),ISL,-0.052291205,3/7/2025
EU,Europe(EU),EU,-0.035876918,3/7/2025
EU,Europe(EU),CHN,0.040610219,3/7/2025
EU,Europe(EU),TUR,0.052087567,3/7/2025
EU,Europe(EU),SEN,0.131278765,3/7/2025
EU,Europe(EU),TUN,0.160118105,3/7/2025
EU,Europe(EU),PAK,0.177811481,3/7/2025
EU,Europe(EU),COD,0.18831618,3/7/2025
EU,Europe(EU),JPN,0.194826542,3/7/2025
EU,Europe(EU),HKG,0.197372057,3/7/2025
EU,Europe(EU),RUS,0.320472138,3/7/2025
EU,Europe(EU),TWN,0.359939235,3/7/2025
EU,Europe(EU),VNM,0.387312627,3/7/2025
EU,Europe(EU),MAR,0.450845466,3/7/2025
EU,Europe(EU),EGY,0.483603278,3/7/2025
EU,Europe(EU),ARG,0.516677202,3/7/2025
EU,Europe(EU),BRN,0.555738874,3/7/2025
EU,Europe(EU),KOR,0.753889084,3/7/2025
EU,Europe(EU),PHL,0.762600909,3/7/2025
EU,Europe(EU),ZAF,0.782885941,3/7/2025
EU,Europe(EU),MYS,0.877090071,3/7/2025
EU,Europe(EU),ROW,1.01616304,3/7/2025
EU,Europe(EU),SAU,1.016419958,3/7/2025
EU,Europe(EU),SGP,1.223771253,3/7/2025
EU,Europe(EU),KAZ,1.270340896,3/7/2025
EU,Europe(EU),CHL,1.345299863,3/7/2025
EU,Europe(EU),PER,1.413189478,3/7/2025
EU,Europe(EU),THA,1.890034025,3/7/2025
EU,Europe(EU),ARE,2.034696942,3/7/2025
EU,Europe(EU),MMR,2.167254825,3/7/2025
EU,Europe(EU),BRA,2.167418006,3/7/2025
EU,Europe(EU),AUS,2.774607181,3/7/2025
EU,Europe(EU),IDN,2.837854812,3/7/2025
EU,Europe(EU),NZL,5.719610638,3/7/2025
EU,Europe(EU),CAN,27.92651338,3/7/2025
EU,Europe(EU),MEX,31.66598152,3/7/2025
GBR,United Kingdom(GBR),JOR,-19.9387305,3/7/2025
GBR,United Kingdom(GBR),MAR,-18.61123007,3/7/2025
GBR,United Kingdom(GBR),EGY,-15.8469461,3/7/2025
GBR,United Kingdom(GBR),PER,-14.02751325,3/7/2025
GBR,United Kingdom(GBR),CHL,-11.08776286,3/7/2025
GBR,United Kingdom(GBR),TUR,-10.21997976,3/7/2025
GBR,United Kingdom(GBR),CRI,-9.974636189,3/7/2025
GBR,United Kingdom(GBR),VNM,-9.240875604,3/7/2025
GBR,United Kingdom(GBR),ARG,-9.083769179,3/7/2025
GBR,United Kingdom(GBR),COL,-7.815922201,3/7/2025
GBR,United Kingdom(GBR),EU,-7.139043215,3/7/2025
GBR,United Kingdom(GBR),BRA,-6.627880533,3/7/2025
GBR,United Kingdom(GBR),ZAF,-6.286166599,3/7/2025
GBR,United Kingdom(GBR),THA,-6.177301967,3/7/2025
GBR,United Kingdom(GBR),TUN,-5.752147871,3/7/2025
GBR,United Kingdom(GBR),CHE,-5.536421224,3/7/2025
GBR,United Kingdom(GBR),ISR,-4.877855871,3/7/2025
GBR,United Kingdom(GBR),IND,-4.618266646,3/7/2025
GBR,United Kingdom(GBR),KOR,-4.344567123,3/7/2025
GBR,United Kingdom(GBR),USA,-3.185067632,3/7/2025
GBR,United Kingdom(GBR),AGO,-2.908097593,3/7/2025
GBR,United Kingdom(GBR),NZL,-2.833766289,3/7/2025
GBR,United Kingdom(GBR),ISL,-2.461420642,3/7/2025
GBR,United Kingdom(GBR),IDN,-1.983825902,3/7/2025
GBR,United Kingdom(GBR),ROW,-0.457289172,3/7/2025
GBR,United Kingdom(GBR),CMR,-0.213328129,3/7/2025
GBR,United Kingdom(GBR),JPN,0.007485498,3/7/2025
GBR,United Kingdom(GBR),KHM,1.459343521,3/7/2025
GBR,United Kingdom(GBR),GBR,1.755044235,3/7/2025
GBR,United Kingdom(GBR),AUS,1.982619729,3/7/2025
GBR,United Kingdom(GBR),SGP,3.252080906,3/7/2025
GBR,United Kingdom(GBR),NOR,3.338417057,3/7/2025
GBR,United Kingdom(GBR),KAZ,3.721443668,3/7/2025
GBR,United Kingdom(GBR),CHN,3.743474505,3/7/2025
GBR,United Kingdom(GBR),LAO,3.885513267,3/7/2025
GBR,United Kingdom(GBR),NGA,3.903517872,3/7/2025
GBR,United Kingdom(GBR),BGD,3.923272689,3/7/2025
GBR,United Kingdom(GBR),SAU,3.992527243,3/7/2025
GBR,United Kingdom(GBR),PAK,4.309843696,3/7/2025
GBR,United Kingdom(GBR),TWN,4.650841696,3/7/2025
GBR,United Kingdom(GBR),BLR,5.128318838,3/7/2025
GBR,United Kingdom(GBR),RUS,5.266643994,3/7/2025
GBR,United Kingdom(GBR),STP,5.779915252,3/7/2025
GBR,United Kingdom(GBR),BRN,5.798137274,3/7/2025
GBR,United Kingdom(GBR),MYS,6.042479213,3/7/2025
GBR,United Kingdom(GBR),HKG,6.444204863,3/7/2025
GBR,United Kingdom(GBR),ARE,6.675760988,3/7/2025
GBR,United Kingdom(GBR),PHL,6.754825438,3/7/2025
GBR,United Kingdom(GBR),UKR,7.238259978,3/7/2025
GBR,United Kingdom(GBR),CIV,8.059203461,3/7/2025
GBR,United Kingdom(GBR),COD,8.642856952,3/7/2025
GBR,United Kingdom(GBR),MMR,9.821866498,3/7/2025
GBR,United Kingdom(GBR),SEN,11.58687444,3/7/2025
GBR,United Kingdom(GBR),MEX,19.00922201,3/7/2025
GBR,United Kingdom(GBR),CAN,26.00716962,3/7/2025
HKG,"Hong Kong, China(HKG)",AGO,-9.683697358,3/7/2025
HKG,"Hong Kong, China(HKG)",IND,-7.253936394,3/7/2025
HKG,"Hong Kong, China(HKG)",USA,-5.826795247,3/7/2025
HKG,"Hong Kong, China(HKG)",GBR,-4.297265456,3/7/2025
HKG,"Hong Kong, China(HKG)",KHM,-4.226460061,3/7/2025
HKG,"Hong Kong, China(HKG)",LAO,-2.977920854,3/7/2025
HKG,"Hong Kong, China(HKG)",UKR,-1.655255614,3/7/2025
HKG,"Hong Kong, China(HKG)",COL,-1.551208121,3/7/2025
HKG,"Hong Kong, China(HKG)",ISR,-1.077933974,3/7/2025
HKG,"Hong Kong, China(HKG)",CMR,-0.960440658,3/7/2025
HKG,"Hong Kong, China(HKG)",NGA,-0.85660176,3/7/2025
HKG,"Hong Kong, China(HKG)",STP,-0.853998957,3/7/2025
HKG,"Hong Kong, China(HKG)",CRI,-0.749888258,3/7/2025
HKG,"Hong Kong, China(HKG)",NOR,-0.723622737,3/7/2025
HKG,"Hong Kong, China(HKG)",CIV,-0.647127087,3/7/2025
HKG,"Hong Kong, China(HKG)",JOR,-0.608255155,3/7/2025
HKG,"Hong Kong, China(HKG)",CHE,-0.526714316,3/7/2025
HKG,"Hong Kong, China(HKG)",BLR,-0.465017552,3/7/2025
HKG,"Hong Kong, China(HKG)",BGD,-0.460847033,3/7/2025
HKG,"Hong Kong, China(HKG)",ZAF,-0.407865385,3/7/2025
HKG,"Hong Kong, China(HKG)",ISL,-0.384763982,3/7/2025
HKG,"Hong Kong, China(HKG)",KAZ,-0.354852045,3/7/2025
HKG,"Hong Kong, China(HKG)",RUS,-0.322995051,3/7/2025
HKG,"Hong Kong, China(HKG)",EGY,-0.306400049,3/7/2025
HKG,"Hong Kong, China(HKG)",TUN,-0.297035935,3/7/2025
HKG,"Hong Kong, China(HKG)",EU,-0.268641132,3/7/2025
HKG,"Hong Kong, China(HKG)",ROW,-0.26269088,3/7/2025
HKG,"Hong Kong, China(HKG)",TUR,-0.08686804,3/7/2025
HKG,"Hong Kong, China(HKG)",HKG,-0.072937634,3/7/2025
HKG,"Hong Kong, China(HKG)",SAU,-0.033224065,3/7/2025
HKG,"Hong Kong, China(HKG)",CHN,-0.006040873,3/7/2025
HKG,"Hong Kong, China(HKG)",JPN,-0.001039371,3/7/2025
HKG,"Hong Kong, China(HKG)",BRN,0.013459798,3/7/2025
HKG,"Hong Kong, China(HKG)",SEN,0.149831314,3/7/2025
HKG,"Hong Kong, China(HKG)",PAK,0.17971448,3/7/2025
HKG,"Hong Kong, China(HKG)",TWN,0.257133094,3/7/2025
HKG,"Hong Kong, China(HKG)",VNM,0.351524938,3/7/2025
HKG,"Hong Kong, China(HKG)",COD,0.427169453,3/7/2025
HKG,"Hong Kong, China(HKG)",ARG,0.481955932,3/7/2025
HKG,"Hong Kong, China(HKG)",MAR,0.497548718,3/7/2025
HKG,"Hong Kong, China(HKG)",PHL,0.740340569,3/7/2025
HKG,"Hong Kong, China(HKG)",KOR,0.822701203,3/7/2025
HKG,"Hong Kong, China(HKG)",SGP,0.990233536,3/7/2025
HKG,"Hong Kong, China(HKG)",AUS,1.003205931,3/7/2025
HKG,"Hong Kong, China(HKG)",MYS,1.053823364,3/7/2025
HKG,"Hong Kong, China(HKG)",CHL,1.129969832,3/7/2025
HKG,"Hong Kong, China(HKG)",BRA,1.177697914,3/7/2025
HKG,"Hong Kong, China(HKG)",PER,1.229974047,3/7/2025
HKG,"Hong Kong, China(HKG)",ARE,1.282012146,3/7/2025
HKG,"Hong Kong, China(HKG)",THA,2.925550048,3/7/2025
HKG,"Hong Kong, China(HKG)",MMR,3.130823566,3/7/2025
HKG,"Hong Kong, China(HKG)",IDN,3.402713616,3/7/2025
HKG,"Hong Kong, China(HKG)",NZL,6.054408847,3/7/2025
HKG,"Hong Kong, China(HKG)",CAN,18.36215866,3/7/2025
HKG,"Hong Kong, China(HKG)",MEX,26.81197637,3/7/2025
IDN,Indonesia(IDN),AGO,-15.29292737,3/7/2025
IDN,Indonesia(IDN),NGA,-11.33772093,3/7/2025
IDN,Indonesia(IDN),NOR,-8.692801158,3/7/2025
IDN,Indonesia(IDN),USA,-8.208641674,3/7/2025
IDN,Indonesia(IDN),IND,-6.556183994,3/7/2025
IDN,Indonesia(IDN),GBR,-6.387457661,3/7/2025
IDN,Indonesia(IDN),CIV,-5.772964885,3/7/2025
IDN,Indonesia(IDN),UKR,-5.74367506,3/7/2025
IDN,Indonesia(IDN),ROW,-5.307945975,3/7/2025
IDN,Indonesia(IDN),COL,-5.258636785,3/7/2025
IDN,Indonesia(IDN),CMR,-5.11195357,3/7/2025
IDN,Indonesia(IDN),KHM,-4.642216692,3/7/2025
IDN,Indonesia(IDN),COD,-4.633572051,3/7/2025
IDN,Indonesia(IDN),STP,-4.433653359,3/7/2025
IDN,Indonesia(IDN),SAU,-4.276962094,3/7/2025
IDN,Indonesia(IDN),JOR,-3.867667363,3/7/2025
IDN,Indonesia(IDN),CRI,-3.850933116,3/7/2025
IDN,Indonesia(IDN),ISR,-3.795452805,3/7/2025
IDN,Indonesia(IDN),LAO,-3.619644893,3/7/2025
IDN,Indonesia(IDN),SEN,-3.36092478,3/7/2025
IDN,Indonesia(IDN),EGY,-3.304516104,3/7/2025
IDN,Indonesia(IDN),AUS,-3.296467952,3/7/2025
IDN,Indonesia(IDN),HKG,-3.264307053,3/7/2025
IDN,Indonesia(IDN),TUN,-3.181419362,3/7/2025
IDN,Indonesia(IDN),CHL,-3.115293332,3/7/2025
IDN,Indonesia(IDN),BLR,-3.007024096,3/7/2025
IDN,Indonesia(IDN),ARG,-2.941350466,3/7/2025
IDN,Indonesia(IDN),CHE,-2.896102804,3/7/2025
IDN,Indonesia(IDN),MAR,-2.796653461,3/7/2025
IDN,Indonesia(IDN),EU,-2.719904433,3/7/2025
IDN,Indonesia(IDN),TUR,-2.692711898,3/7/2025
IDN,Indonesia(IDN),ARE,-2.661576681,3/7/2025
IDN,Indonesia(IDN),RUS,-2.637321587,3/7/2025
IDN,Indonesia(IDN),KAZ,-2.499125154,3/7/2025
IDN,Indonesia(IDN),BGD,-2.464841631,3/7/2025
IDN,Indonesia(IDN),ISL,-2.221048393,3/7/2025
IDN,Indonesia(IDN),PHL,-2.193207836,3/7/2025
IDN,Indonesia(IDN),PAK,-2.078185952,3/7/2025
IDN,Indonesia(IDN),JPN,-2.008801804,3/7/2025
IDN,Indonesia(IDN),PER,-1.929246469,3/7/2025
IDN,Indonesia(IDN),BRA,-1.920504314,3/7/2025
IDN,Indonesia(IDN),SGP,-1.882603536,3/7/2025
IDN,Indonesia(IDN),CHN,-1.764147055,3/7/2025
IDN,Indonesia(IDN),BRN,-1.567694574,3/7/2025
IDN,Indonesia(IDN),TWN,-1.501237114,3/7/2025
IDN,Indonesia(IDN),ZAF,-1.344094781,3/7/2025
IDN,Indonesia(IDN),VNM,-1.287883882,3/7/2025
IDN,Indonesia(IDN),MYS,-1.238138102,3/7/2025
IDN,Indonesia(IDN),KOR,-1.216355694,3/7/2025
IDN,Indonesia(IDN),THA,-0.486799864,3/7/2025
IDN,Indonesia(IDN),IDN,-0.485998174,3/7/2025
IDN,Indonesia(IDN),MMR,0.866689687,3/7/2025
IDN,Indonesia(IDN),NZL,1.73213669,3/7/2025
IDN,Indonesia(IDN),MEX,15.48841799,3/7/2025
IDN,Indonesia(IDN),CAN,18.18818628,3/7/2025
IND,India(IND),BGD,-44.17181655,3/7/2025
IND,India(IND),LAO,-43.21608518,3/7/2025
IND,India(IND),UKR,-36.13241074,3/7/2025
IND,India(IND),KHM,-30.61578033,3/7/2025
IND,India(IND),ARE,-23.8836297,3/7/2025
IND,India(IND),PHL,-22.02186136,3/7/2025
IND,India(IND),VNM,-21.54387619,3/7/2025
IND,India(IND),JPN,-17.65981805,3/7/2025
IND,India(IND),SEN,-16.8457998,3/7/2025
IND,India(IND),THA,-15.91471948,3/7/2025
IND,India(IND),ROW,-15.78892119,3/7/2025
IND,India(IND),SGP,-14.78310468,3/7/2025
IND,India(IND),KOR,-13.98525822,3/7/2025
IND,India(IND),CHL,-10.89701893,3/7/2025
IND,India(IND),SAU,-8.946548782,3/7/2025
IND,India(IND),MYS,-5.703184958,3/7/2025
IND,India(IND),USA,-4.294115345,3/7/2025
IND,India(IND),PAK,-2.795188037,3/7/2025
IND,India(IND),CHE,-2.627823557,3/7/2025
IND,India(IND),ARG,-2.366544576,3/7/2025
IND,India(IND),IDN,-0.474170019,3/7/2025
IND,India(IND),GBR,-0.18847853,3/7/2025
IND,India(IND),AGO,0.763424914,3/7/2025
IND,India(IND),COL,0.931593831,3/7/2025
IND,India(IND),IND,1.937620783,3/7/2025
IND,India(IND),CHN,2.07349099,3/7/2025
IND,India(IND),HKG,2.56647675,3/7/2025
IND,India(IND),NGA,2.758555094,3/7/2025
IND,India(IND),RUS,2.822322393,3/7/2025
IND,India(IND),KAZ,3.105475635,3/7/2025
IND,India(IND),NZL,3.108512157,3/7/2025
IND,India(IND),TUN,3.238766687,3/7/2025
IND,India(IND),TWN,3.403447372,3/7/2025
IND,India(IND),JOR,3.422408682,3/7/2025
IND,India(IND),EGY,3.739543953,3/7/2025
IND,India(IND),BRA,4.076502869,3/7/2025
IND,India(IND),MMR,4.921304325,3/7/2025
IND,India(IND),EU,5.107661649,3/7/2025
IND,India(IND),ISR,5.707602119,3/7/2025
IND,India(IND),MAR,6.048266053,3/7/2025
IND,India(IND),ISL,6.103094558,3/7/2025
IND,India(IND),CRI,8.189184387,3/7/2025
IND,India(IND),STP,9.466716272,3/7/2025
IND,India(IND),ZAF,11.30493191,3/7/2025
IND,India(IND),BLR,11.59354866,3/7/2025
IND,India(IND),CMR,12.50707438,3/7/2025
IND,India(IND),COD,13.95296331,3/7/2025
IND,India(IND),CIV,14.44124322,3/7/2025
IND,India(IND),NOR,14.93654084,3/7/2025
IND,India(IND),TUR,16.18029892,3/7/2025
IND,India(IND),PER,17.35980901,3/7/2025
IND,India(IND),AUS,18.10018467,3/7/2025
IND,India(IND),CAN,41.0166708,3/7/2025
IND,India(IND),BRN,49.65230445,3/7/2025
IND,India(IND),MEX,117.69044,3/7/2025
ISL,Iceland(ISL),USA,-4.531439045,3/7/2025
ISL,Iceland(ISL),IND,-3.888077413,3/7/2025
ISL,Iceland(ISL),GBR,-3.513461855,3/7/2025
ISL,Iceland(ISL),KHM,-2.718902173,3/7/2025
ISL,Iceland(ISL),AGO,-2.329833327,3/7/2025
ISL,Iceland(ISL),LAO,-1.555016388,3/7/2025
ISL,Iceland(ISL),COL,-1.289569064,3/7/2025
ISL,Iceland(ISL),UKR,-0.886196251,3/7/2025
ISL,Iceland(ISL),NGA,-0.632722268,3/7/2025
ISL,Iceland(ISL),ISR,-0.621091662,3/7/2025
ISL,Iceland(ISL),CMR,-0.600484288,3/7/2025
ISL,Iceland(ISL),BLR,-0.467826544,3/7/2025
ISL,Iceland(ISL),STP,-0.466281324,3/7/2025
ISL,Iceland(ISL),CRI,-0.389239169,3/7/2025
ISL,Iceland(ISL),RUS,-0.31082525,3/7/2025
ISL,Iceland(ISL),JOR,-0.211085556,3/7/2025
ISL,Iceland(ISL),CHE,-0.201354733,3/7/2025
ISL,Iceland(ISL),CIV,-0.13401388,3/7/2025
ISL,Iceland(ISL),ISL,-0.012324533,3/7/2025
ISL,Iceland(ISL),TUN,8.4276020451135e-05,3/7/2025
ISL,Iceland(ISL),NOR,0.012335172,3/7/2025
ISL,Iceland(ISL),EU,0.066740736,3/7/2025
ISL,Iceland(ISL),BGD,0.119641171,3/7/2025
ISL,Iceland(ISL),EGY,0.143757478,3/7/2025
ISL,Iceland(ISL),CHN,0.145992715,3/7/2025
ISL,Iceland(ISL),TUR,0.225997143,3/7/2025
ISL,Iceland(ISL),HKG,0.300375287,3/7/2025
ISL,Iceland(ISL),JPN,0.327062523,3/7/2025
ISL,Iceland(ISL),ROW,0.444562736,3/7/2025
ISL,Iceland(ISL),PAK,0.55623833,3/7/2025
ISL,Iceland(ISL),TWN,0.580856364,3/7/2025
ISL,Iceland(ISL),SEN,0.599475731,3/7/2025
ISL,Iceland(ISL),MAR,0.627477941,3/7/2025
ISL,Iceland(ISL),KAZ,0.628212944,3/7/2025
ISL,Iceland(ISL),BRN,0.645988843,3/7/2025
ISL,Iceland(ISL),MYS,0.68334025,3/7/2025
ISL,Iceland(ISL),VNM,0.772579167,3/7/2025
ISL,Iceland(ISL),ZAF,0.812403834,3/7/2025
ISL,Iceland(ISL),COD,0.849747118,3/7/2025
ISL,Iceland(ISL),ARG,0.857639865,3/7/2025
ISL,Iceland(ISL),KOR,0.863305232,3/7/2025
ISL,Iceland(ISL),SAU,0.935551205,3/7/2025
ISL,Iceland(ISL),PHL,0.988068178,3/7/2025
ISL,Iceland(ISL),AUS,1.019503452,3/7/2025
ISL,Iceland(ISL),BRA,1.092751322,3/7/2025
ISL,Iceland(ISL),PER,1.123503178,3/7/2025
ISL,Iceland(ISL),SGP,1.287718895,3/7/2025
ISL,Iceland(ISL),CHL,1.482490661,3/7/2025
ISL,Iceland(ISL),ARE,1.663840706,3/7/2025
ISL,Iceland(ISL),IDN,1.95409212,3/7/2025
ISL,Iceland(ISL),THA,2.168117675,3/7/2025
ISL,Iceland(ISL),MMR,2.971759677,3/7/2025
ISL,Iceland(ISL),NZL,5.858000553,3/7/2025
ISL,Iceland(ISL),CAN,15.84893693,3/7/2025
ISL,Iceland(ISL),MEX,26.96145491,3/7/2025
ISR,Israel(ISR),IND,-4.759841907,3/7/2025
ISR,Israel(ISR),USA,-4.06954527,3/7/2025
ISR,Israel(ISR),GBR,-3.282001175,3/7/2025
ISR,Israel(ISR),KHM,-3.116607149,3/7/2025
ISR,Israel(ISR),LAO,-1.930347278,3/7/2025
ISR,Israel(ISR),AGO,-0.959485493,3/7/2025
ISR,Israel(ISR),UKR,-0.418801736,3/7/2025
ISR,Israel(ISR),COL,-0.276138708,3/7/2025
ISR,Israel(ISR),NGA,-0.115587132,3/7/2025
ISR,Israel(ISR),ISR,0.122521468,3/7/2025
ISR,Israel(ISR),CMR,0.172510744,3/7/2025
ISR,Israel(ISR),NOR,0.243470232,3/7/2025
ISR,Israel(ISR),JOR,0.322663299,3/7/2025
ISR,Israel(ISR),STP,0.348280389,3/7/2025
ISR,Israel(ISR),CRI,0.392204697,3/7/2025
ISR,Israel(ISR),CHE,0.440840878,3/7/2025
