importer,exporter,isic4_2,date_eff,tariffs,importsvaluein1000usd,affected_trade_value,affected_trade_share,affected_hs6tariff_line_share
China,Albania,95,4/12/25,8.346256680696735,6.213408194444444,0,0,0
China,Albania,95,5/14/25,8.346256680696735,6.213408194444444,0,0,0
China,Algeria,01,1/1/25,4.151726116911355,2041.041709821428,189.8110613095238,9.299714963989171,15.78947368421053
China,Algeria,01,2/10/25,4.151726116911355,2041.041709821429,189.8110613095238,9.299714963989171,15.78947368421053
China,Algeria,01,3/10/25,4.151726116911355,2041.041709821429,189.8110613095238,9.299714963989167,15.78947368421053
China,Algeria,01,4/10/25,4.151726116911355,2041.041709821429,189.8110613095238,9.299714963989169,15.78947368421053
China,Algeria,01,4/12/25,4.151726116911354,2041.041709821429,189.8110613095238,9.299714963989167,15.78947368421053
China,Algeria,01,5/14/25,4.151726116911354,2041.041709821429,189.8110613095238,9.299714963989171,15.78947368421053
China,Algeria,02,1/1/25,.1101517911320496,449.0430047619047,8.184690476190475,1.822696354112059,33.33333333333333
China,Algeria,02,2/10/25,.1101517911320496,449.0430047619047,8.184690476190475,1.822696354112058,33.33333333333333
China,Algeria,02,3/10/25,.1101517911320496,449.0430047619047,8.184690476190475,1.822696354112058,33.33333333333333
China,Algeria,02,4/10/25,.1101517911320496,449.0430047619047,8.184690476190475,1.822696354112059,33.33333333333333
China,Algeria,02,4/12/25,.1101517911320496,449.0430047619047,8.184690476190475,1.822696354112058,33.33333333333333
China,Algeria,02,5/14/25,.1101517911320496,449.0430047619047,8.184690476190475,1.822696354112058,33.33333333333333
China,Algeria,03,1/1/25,15,.0153333333333333,0,0,0
China,Algeria,03,2/10/25,15,.0153333333333333,0,0,0
China,Algeria,03,3/10/25,15,.0153333333333333,0,0,0
China,Algeria,03,4/10/25,15,.0153333333333333,0,0,0
China,Algeria,03,4/12/25,15,.0153333333333333,0,0,0
China,Algeria,03,5/14/25,15,.0153333333333333,0,0,0
China,Algeria,05,1/1/25,2.520342034308859,108273.1148333333,0,0,0
China,Algeria,05,2/10/25,2.520342034308859,108273.1148333333,0,0,0
China,Algeria,05,3/10/25,2.520342034308859,108273.1148333333,0,0,0
China,Algeria,05,4/10/25,2.520342034308859,108273.1148333333,0,0,0
China,Algeria,05,4/12/25,2.520342034308859,108273.1148333333,0,0,0
China,Algeria,05,5/14/25,2.520342034308859,108273.1148333333,0,0,0
China,Algeria,06,1/1/25,2.520342034308859,216546.2296666667,0,0,0
China,Algeria,06,2/10/25,2.520342034308859,216546.2296666667,0,0,0
China,Algeria,06,3/10/25,2.520342034308859,216546.2296666667,0,0,0
China,Algeria,06,4/10/25,2.520342034308859,216546.2296666667,0,0,0
China,Algeria,06,4/12/25,2.520342034308859,216546.2296666667,0,0,0
China,Algeria,06,5/14/25,2.520342034308859,216546.2296666667,0,0,0
China,Algeria,07,1/1/25,0,6.909,0,0,0
China,Algeria,07,2/10/25,0,6.909,0,0,0
China,Algeria,07,3/10/25,0,6.909,0,0,0
China,Algeria,07,4/10/25,0,6.909,0,0,0
China,Algeria,07,4/12/25,0,6.909,0,0,0
China,Algeria,07,5/14/25,0,6.909,0,0,0
China,Algeria,08,1/1/25,3.017264054980144,2776.7115,.6745,.0242913244678102,25
China,Algeria,08,2/10/25,3.017264054980144,2776.7115,.6745,.0242913244678102,25
China,Algeria,08,3/10/25,3.017264054980144,2776.7115,.6745,.0242913244678102,25
China,Algeria,08,4/10/25,3.017264054980144,2776.7115,.6745,.0242913244678102,25
China,Algeria,08,4/12/25,3.017264054980144,2776.7115,.6745,.0242913244678102,25
China,Algeria,08,5/14/25,3.017264054980144,2776.7115,.6745,.0242913244678102,25
China,Algeria,09,1/1/25,2.526460860154821,219316.0331666666,.6745,.0003075470544771,11.11111111111111
China,Algeria,09,2/10/25,2.526460860154821,219316.0331666667,.6745,.0003075470544771,11.11111111111111
China,Algeria,09,3/10/25,2.526460860154821,219316.0331666666,.6745,.0003075470544771,11.11111111111111
China,Algeria,09,4/10/25,2.526460860154821,219316.0331666667,.6745,.0003075470544771,11.11111111111111
China,Algeria,09,4/12/25,2.526460860154821,219316.0331666667,.6745,.0003075470544771,11.11111111111111
China,Algeria,09,5/14/25,2.526460860154821,219316.0331666666,.6745,.0003075470544771,11.11111111111111
China,Algeria,10,1/1/25,15.84846450870903,3700.375533333333,128.4204476190476,3.470470671482504,12.5
China,Algeria,10,2/10/25,15.84846450870903,3700.375533333333,128.4204476190476,3.470470671482504,12.5
China,Algeria,10,3/10/25,15.84846450870903,3700.375533333333,128.4204476190476,3.470470671482504,12.5
China,Algeria,10,4/10/25,15.84846450870903,3700.375533333333,128.4204476190476,3.470470671482504,12.5
China,Algeria,10,4/12/25,15.84846450870903,3700.375533333334,128.4204476190476,3.470470671482504,12.5
China,Algeria,10,5/14/25,15.84846450870903,3700.375533333333,128.4204476190476,3.470470671482504,12.5
China,Algeria,11,1/1/25,5.022709320695102,2.0256,0,0,0
China,Algeria,11,2/10/25,5.022709320695102,2.0256,0,0,0
China,Algeria,11,3/10/25,5.022709320695102,2.0256,0,0,0
China,Algeria,11,4/10/25,5.022709320695102,2.0256,0,0,0
China,Algeria,11,4/12/25,5.022709320695102,2.0256,0,0,0
China,Algeria,11,5/14/25,5.022709320695102,2.0256,0,0,0
China,Algeria,13,1/1/25,36.58197236062071,621.218515491453,592.5261155677657,95.38127096855953,8.474576271186439
China,Algeria,13,2/10/25,36.58197236062071,621.2185154914531,592.5261155677656,95.38127096855951,8.474576271186439
China,Algeria,13,3/10/25,36.58197236062071,621.218515491453,592.5261155677657,95.38127096855951,8.474576271186439
China,Algeria,13,4/10/25,36.5819723606207,621.218515491453,592.5261155677656,95.38127096855951,8.474576271186439
China,Algeria,13,4/12/25,36.58197236062072,621.2185154914529,592.5261155677656,95.38127096855951,8.474576271186439
China,Algeria,13,5/14/25,36.58197236062071,621.218515491453,592.5261155677656,95.38127096855949,8.474576271186439
China,Algeria,14,1/1/25,6.037515319756412,10.17658333333333,0,0,0
China,Algeria,14,2/10/25,6.037515319756412,10.17658333333333,0,0,0
China,Algeria,14,3/10/25,6.037515319756412,10.17658333333333,0,0,0
China,Algeria,14,4/10/25,6.037515319756412,10.17658333333333,0,0,0
China,Algeria,14,4/12/25,6.037515319756412,10.17658333333333,0,0,0
China,Algeria,14,5/14/25,6.037515319756412,10.17658333333333,0,0,0
China,Algeria,15,1/1/25,7.067480442202405,369.7485557692308,64.75273461538461,17.51264030786327,8.474576271186439
China,Algeria,15,2/10/25,7.067480442202408,369.7485557692307,64.75273461538461,17.51264030786328,8.474576271186439
China,Algeria,15,3/10/25,7.067480442202406,369.7485557692307,64.75273461538461,17.51264030786327,8.474576271186439
China,Algeria,15,4/10/25,7.067480442202408,369.7485557692307,64.75273461538461,17.51264030786327,8.474576271186439
China,Algeria,15,4/12/25,7.067480442202405,369.7485557692308,64.75273461538461,17.51264030786327,8.474576271186439
China,Algeria,15,5/14/25,7.067480442202408,369.7485557692307,64.75273461538461,17.51264030786327,8.474576271186439
China,Algeria,16,1/1/25,7.99595881199976,449.6535974358974,.0057346153846154,.001275340710564,8.333333333333332
China,Algeria,16,2/10/25,7.995958811999762,449.6535974358974,.0057346153846154,.001275340710564,8.333333333333332
China,Algeria,16,3/10/25,7.995958811999762,449.6535974358974,.0057346153846154,.001275340710564,8.333333333333332
China,Algeria,16,4/10/25,7.995958811999762,449.6535974358974,.0057346153846154,.001275340710564,8.333333333333332
China,Algeria,16,4/12/25,7.995958811999761,449.6535974358974,.0057346153846154,.001275340710564,8.333333333333332
China,Algeria,16,5/14/25,7.995958811999763,449.6535974358973,.0057346153846154,.001275340710564,8.333333333333332
China,Algeria,17,1/1/25,30.43318743084926,98.63090815018316,74.07078223443223,75.09895591921985,10
China,Algeria,17,2/10/25,30.43318743084926,98.63090815018313,74.07078223443224,75.09895591921982,10
China,Algeria,17,3/10/25,30.43318743084926,98.63090815018313,74.07078223443223,75.09895591921985,10
China,Algeria,17,4/10/25,30.43318743084926,98.63090815018315,74.07078223443223,75.09895591921985,10
China,Algeria,17,4/12/25,30.43318743084927,98.63090815018315,74.07078223443223,75.09895591921982,10
China,Algeria,17,5/14/25,30.43318743084926,98.63090815018315,74.07078223443223,75.09895591921985,10
China,Algeria,18,1/1/25,1.367881136854962,1203.227843154762,.0186375,.0015489585040797,10
China,Algeria,18,2/10/25,1.367881136854962,1203.227843154762,.0186375,.0015489585040797,10
China,Algeria,18,3/10/25,1.367881136854962,1203.227843154762,.0186375,.0015489585040797,10
China,Algeria,18,4/10/25,1.367881136854962,1203.227843154762,.0186375,.0015489585040797,10
China,Algeria,18,4/12/25,1.367881136854961,1203.227843154762,.0186375,.0015489585040797,10
China,Algeria,18,5/14/25,1.367881136854962,1203.227843154762,.0186375,.0015489585040797,10
China,Algeria,19,1/1/25,2.52048586944933,108277.0332083333,0,0,0
China,Algeria,19,2/10/25,2.52048586944933,108277.0332083333,0,0,0
China,Algeria,19,3/10/25,2.52048586944933,108277.0332083333,0,0,0
China,Algeria,19,4/10/25,2.52048586944933,108277.0332083333,0,0,0
China,Algeria,19,4/12/25,2.52048586944933,108277.0332083333,0,0,0
China,Algeria,19,5/14/25,2.52048586944933,108277.0332083333,0,0,0
China,Algeria,20,1/1/25,33.10250940202972,265.7883224358975,229.3678298534799,86.29718106174454,11.53846153846154
China,Algeria,20,2/10/25,33.10250940202973,265.7883224358974,229.3678298534798,86.29718106174455,11.53846153846154
China,Algeria,20,3/10/25,33.10250940202973,265.7883224358974,229.3678298534799,86.29718106174457,11.53846153846154
China,Algeria,20,4/10/25,33.10250940202971,265.7883224358975,229.3678298534799,86.29718106174457,11.53846153846154
China,Algeria,20,4/12/25,33.10250940202974,265.7883224358974,229.3678298534798,86.29718106174454,11.53846153846154
China,Algeria,20,5/14/25,33.1025094020297,265.7883224358976,229.3678298534798,86.29718106174451,11.53846153846154
China,Algeria,21,1/1/25,4.035813513566771,2.53745,0,0,0
China,Algeria,21,2/10/25,4.035813513566771,2.53745,0,0,0
China,Algeria,21,3/10/25,4.035813513566771,2.53745,0,0,0
China,Algeria,21,4/10/25,4.03581351356677,2.537450000000001,0,0,0
China,Algeria,21,4/12/25,4.035813513566771,2.53745,0,0,0
China,Algeria,21,5/14/25,4.035813513566771,2.53745,0,0,0
China,Algeria,22,1/1/25,7.937631128433507,142.2777891575091,.0114692307692308,.0080611533515844,7.407407407407407
China,Algeria,22,2/10/25,7.937631128433506,142.2777891575091,.0114692307692308,.0080611533515844,7.407407407407407
China,Algeria,22,3/10/25,7.937631128433506,142.2777891575091,.0114692307692308,.0080611533515844,7.407407407407407
China,Algeria,22,4/10/25,7.937631128433503,142.2777891575091,.0114692307692308,.0080611533515844,7.407407407407407
China,Algeria,22,4/12/25,7.937631128433509,142.277789157509,.0114692307692308,.0080611533515844,7.407407407407407
China,Algeria,22,5/14/25,7.937631128433502,142.2777891575091,.0114692307692308,.0080611533515844,7.407407407407407
China,Algeria,23,1/1/25,37.92622146888291,111.3981875,111.2340714285714,99.85267617444083,33.33333333333333
China,Algeria,23,2/10/25,37.92622146888291,111.3981875,111.2340714285714,99.85267617444083,33.33333333333333
China,Algeria,23,3/10/25,37.92622146888291,111.3981875,111.2340714285714,99.85267617444083,33.33333333333333
China,Algeria,23,4/10/25,37.9262214688829,111.3981875,111.2340714285714,99.85267617444083,33.33333333333333
China,Algeria,23,4/12/25,37.9262214688829,111.3981875,111.2340714285714,99.85267617444083,33.33333333333333
China,Algeria,23,5/14/25,37.92622146888291,111.3981875,111.2340714285714,99.85267617444083,33.33333333333333
China,Algeria,24,1/1/25,1.365666569923763,9620.918133333333,0,0,0
China,Algeria,24,2/10/25,1.365666569923763,9620.918133333334,0,0,0
China,Algeria,24,3/10/25,1.365666569923763,9620.918133333334,0,0,0
China,Algeria,24,4/10/25,1.365666569923763,9620.918133333334,0,0,0
China,Algeria,24,4/12/25,1.365666569923763,9620.918133333333,0,0,0
China,Algeria,24,5/14/25,1.365666569923763,9620.918133333333,0,0,0
China,Algeria,25,1/1/25,1.402706213301546,6053.604291798824,.1137128350815851,.0018784319159354,7.792207792207792
China,Algeria,25,2/10/25,1.402706213301545,6053.604291798829,.1137128350815851,.0018784319159354,7.792207792207792
China,Algeria,25,3/10/25,1.402706213301546,6053.604291798824,.1137128350815851,.0018784319159354,7.792207792207792
China,Algeria,25,4/10/25,1.402706213301546,6053.604291798824,.1137128350815851,.0018784319159354,7.792207792207792
China,Algeria,25,4/12/25,1.402706213301546,6053.604291798825,.1137128350815851,.0018784319159354,7.792207792207792
China,Algeria,25,5/14/25,1.402706213301545,6053.604291798827,.1137128350815851,.0018784319159354,7.792207792207792
China,Algeria,26,1/1/25,7.831281514407385,16.53979431346431,7.362727352092351,44.51522922566626,10.9375
China,Algeria,26,2/10/25,7.831281514407388,16.53979431346431,7.362727352092351,44.51522922566625,10.9375
China,Algeria,26,3/10/25,7.831281514407385,16.53979431346431,7.362727352092352,44.51522922566626,10.9375
China,Algeria,26,4/10/25,7.831281514407385,16.53979431346431,7.362727352092351,44.51522922566626,10.9375
China,Algeria,26,4/12/25,7.831281514407385,16.53979431346432,7.362727352092351,44.51522922566626,10.9375
China,Algeria,26,5/14/25,7.83128151440739,16.53979431346431,7.362727352092351,44.51522922566624,10.9375
China,Algeria,27,1/1/25,5.349652944060741,14.02000149690587,.3401199765512266,2.425962483857716,10.16949152542373
China,Algeria,27,2/10/25,5.349652944060739,14.02000149690587,.3401199765512266,2.425962483857715,10.16949152542373
China,Algeria,27,3/10/25,5.349652944060741,14.02000149690588,.3401199765512266,2.425962483857716,10.16949152542373
China,Algeria,27,4/10/25,5.349652944060741,14.02000149690587,.3401199765512266,2.425962483857715,10.16949152542373
China,Algeria,27,4/12/25,5.349652944060739,14.02000149690587,.3401199765512266,2.425962483857715,10.16949152542373
China,Algeria,27,5/14/25,5.34965294406074,14.02000149690587,.3401199765512266,2.425962483857715,10.16949152542373
China,Algeria,28,1/1/25,5.227587725476253,423.6231458823121,4.088115513653014,.9650359177467476,8.974358974358974
China,Algeria,28,2/10/25,5.227587725476254,423.6231458823121,4.088115513653014,.9650359177467472,8.974358974358974
China,Algeria,28,3/10/25,5.227587725476253,423.6231458823121,4.088115513653013,.9650359177467474,8.974358974358974
China,Algeria,28,4/10/25,5.227587725476252,423.6231458823121,4.088115513653014,.9650359177467474,8.974358974358974
China,Algeria,28,4/12/25,5.227587725476251,423.6231458823123,4.088115513653014,.9650359177467476,8.974358974358974
China,Algeria,28,5/14/25,5.227587725476254,423.6231458823121,4.088115513653014,.9650359177467474,8.974358974358974
China,Algeria,29,1/1/25,5.890795199128761,7.235194458319457,.0800219696969697,1.106009937368796,11.53846153846154
China,Algeria,29,2/10/25,5.89079519912876,7.235194458319459,.0800219696969697,1.106009937368797,11.53846153846154
China,Algeria,29,3/10/25,5.890795199128762,7.235194458319458,.0800219696969697,1.106009937368797,11.53846153846154
China,Algeria,29,4/10/25,5.890795199128759,7.235194458319459,.0800219696969697,1.106009937368797,11.53846153846154
China,Algeria,29,4/12/25,5.890795199128758,7.23519445831946,.0800219696969697,1.106009937368797,11.53846153846154
China,Algeria,29,5/14/25,5.890795199128759,7.235194458319458,.0800219696969697,1.106009937368797,11.53846153846154
China,Algeria,30,1/1/25,4.999693157793369,59.36438518481518,.1619999184149185,.2728907541290538,9.090909090909092
China,Algeria,30,2/10/25,4.999693157793367,59.36438518481518,.1619999184149184,.2728907541290538,9.090909090909092
China,Algeria,30,3/10/25,4.999693157793368,59.36438518481518,.1619999184149184,.2728907541290537,9.090909090909092
China,Algeria,30,4/10/25,4.999693157793368,59.36438518481518,.1619999184149184,.2728907541290538,9.090909090909092
China,Algeria,30,4/12/25,4.99969315779337,59.36438518481516,.1619999184149184,.2728907541290537,9.090909090909092
China,Algeria,30,5/14/25,4.999693157793367,59.36438518481518,.1619999184149184,.2728907541290538,9.090909090909092
China,Algeria,31,1/1/25,6.656002791996279,.4584533333333333,.01491,3.252239413680782,16.66666666666666
China,Algeria,31,2/10/25,6.656002791996277,.4584533333333334,.01491,3.252239413680781,16.66666666666666
China,Algeria,31,3/10/25,6.656002791996276,.4584533333333334,.01491,3.252239413680782,16.66666666666666
China,Algeria,31,4/10/25,6.656002791996278,.4584533333333333,.01491,3.252239413680782,16.66666666666666
China,Algeria,31,4/12/25,6.656002791996277,.4584533333333334,.01491,3.252239413680782,16.66666666666666
China,Algeria,31,5/14/25,6.656002791996277,.4584533333333335,.01491,3.252239413680782,16.66666666666666
China,Algeria,32,1/1/25,7.773428084664174,200.9513365567765,.0885042307692308,.0440426186188739,5.797101449275362
China,Algeria,32,2/10/25,7.773428084664176,200.9513365567765,.0885042307692308,.0440426186188739,5.797101449275362
China,Algeria,32,3/10/25,7.773428084664174,200.9513365567765,.0885042307692308,.0440426186188739,5.797101449275362
China,Algeria,32,4/10/25,7.773428084664177,200.9513365567765,.0885042307692308,.0440426186188739,5.797101449275362
China,Algeria,32,4/12/25,7.773428084664174,200.9513365567765,.0885042307692308,.0440426186188739,5.797101449275362
China,Algeria,32,5/14/25,7.773428084664173,200.9513365567766,.0885042307692308,.0440426186188739,5.797101449275362
China,Algeria,33,1/1/25,5.216321516096258,2278.655163445791,139.9313637531912,6.140962704579946,8.13953488372093
China,Algeria,33,2/10/25,5.216321516096261,2278.655163445789,139.9313637531912,6.140962704579946,8.13953488372093
China,Algeria,33,3/10/25,5.21632151609626,2278.655163445791,139.9313637531912,6.140962704579951,8.13953488372093
China,Algeria,33,4/10/25,5.216321516096257,2278.655163445791,139.9313637531912,6.140962704579947,8.13953488372093
China,Algeria,33,4/12/25,5.216321516096258,2278.655163445791,139.9313637531912,6.140962704579949,8.13953488372093
China,Algeria,33,5/14/25,5.216321516096258,2278.655163445791,139.9313637531912,6.140962704579946,8.13953488372093
China,Algeria,35,1/1/25,11.7519399009777,4.3338,4.300171428571429,99.22403960892125,33.33333333333333
China,Algeria,35,2/10/25,11.7519399009777,4.3338,4.300171428571429,99.22403960892125,33.33333333333333
China,Algeria,35,3/10/25,11.7519399009777,4.3338,4.300171428571429,99.22403960892125,33.33333333333333
China,Algeria,35,4/10/25,11.7519399009777,4.3338,4.300171428571429,99.22403960892125,33.33333333333333
China,Algeria,35,4/12/25,11.7519399009777,4.3338,4.300171428571429,99.22403960892125,33.33333333333333
China,Algeria,35,5/14/25,11.7519399009777,4.3338,4.300171428571429,99.22403960892125,33.33333333333333
China,Algeria,38,1/1/25,1.374650971638729,4818.713591666666,0,0,0
China,Algeria,38,2/10/25,1.374650971638729,4818.713591666667,0,0,0
China,Algeria,38,3/10/25,1.374650971638729,4818.713591666667,0,0,0
China,Algeria,38,4/10/25,1.374650971638729,4818.713591666667,0,0,0
China,Algeria,38,4/12/25,1.374650971638729,4818.713591666667,0,0,0
China,Algeria,38,5/14/25,1.374650971638729,4818.713591666667,0,0,0
China,Algeria,58,1/1/25,3.335051546391753,.2217142857142857,0,0,0
China,Algeria,58,2/10/25,3.335051546391753,.2217142857142857,0,0,0
China,Algeria,58,3/10/25,3.335051546391753,.2217142857142857,0,0,0
China,Algeria,58,4/10/25,3.335051546391753,.2217142857142857,0,0,0
China,Algeria,58,4/12/25,3.335051546391753,.2217142857142857,0,0,0
China,Algeria,58,5/14/25,3.335051546391753,.2217142857142857,0,0,0
China,Algeria,59,1/1/25,3.335051546391753,.0831428571428571,0,0,0
China,Algeria,59,2/10/25,3.335051546391753,.0831428571428571,0,0,0
China,Algeria,59,3/10/25,3.335051546391753,.0831428571428571,0,0,0
China,Algeria,59,4/10/25,3.335051546391753,.0831428571428571,0,0,0
China,Algeria,59,4/12/25,3.335051546391753,.0831428571428571,0,0,0
China,Algeria,59,5/14/25,3.335051546391753,.0831428571428571,0,0,0
China,Algeria,80,1/1/25,37.9437009454083,27.825515625,27.77439285714286,99.81627378070505,14.28571428571428
China,Algeria,80,2/10/25,37.9437009454083,27.825515625,27.77439285714286,99.81627378070505,14.28571428571428
China,Algeria,80,3/10/25,37.9437009454083,27.825515625,27.77439285714286,99.81627378070505,14.28571428571428
China,Algeria,80,4/10/25,37.94370094540829,27.825515625,27.77439285714286,99.81627378070505,14.28571428571428
China,Algeria,80,4/12/25,37.9437009454083,27.825515625,27.77439285714286,99.81627378070505,14.28571428571428
China,Algeria,80,5/14/25,37.9437009454083,27.825515625,27.77439285714286,99.81627378070502,14.28571428571428
China,Algeria,81,1/1/25,37.99498875426576,44.4486,44.43902857142857,99.97846629911533,33.33333333333333
China,Algeria,81,2/10/25,37.99498875426576,44.4486,44.43902857142857,99.97846629911533,33.33333333333333
China,Algeria,81,3/10/25,37.99498875426576,44.4486,44.43902857142857,99.97846629911533,33.33333333333333
China,Algeria,81,4/10/25,37.99498875426576,44.4486,44.43902857142857,99.97846629911533,33.33333333333333
China,Algeria,81,4/12/25,37.99498875426576,44.4486,44.43902857142857,99.97846629911533,33.33333333333333
China,Algeria,81,5/14/25,37.99498875426576,44.4486,44.43902857142857,99.97846629911533,33.33333333333333
China,Algeria,95,1/1/25,37.8948234212091,167.2174270833333,166.6463571428571,99.65848658812841,7.692307692307693
China,Algeria,95,2/10/25,37.89482342120911,167.2174270833333,166.6463571428571,99.65848658812841,7.692307692307693
China,Algeria,95,3/10/25,37.8948234212091,167.2174270833333,166.6463571428571,99.65848658812841,7.692307692307693
China,Algeria,95,4/10/25,37.89482342120912,167.2174270833333,166.6463571428571,99.65848658812841,7.692307692307693
China,Algeria,95,4/12/25,37.8948234212091,167.2174270833333,166.6463571428571,99.65848658812843,7.692307692307693
China,Algeria,95,5/14/25,37.89482342120912,167.2174270833333,166.6463571428571,99.65848658812841,7.692307692307693
China,Andorra,01,1/1/25,9.386139822194686,.110959375,.008575,7.728053623229222,20
China,Andorra,01,2/10/25,9.386139822194686,.110959375,.008575,7.728053623229222,20
China,Andorra,01,3/10/25,9.386139822194686,.110959375,.008575,7.728053623229224,20
China,Andorra,01,4/10/25,9.386139822194686,.110959375,.008575,7.728053623229222,20
China,Andorra,01,4/12/25,9.386139822194686,.110959375,.008575,7.728053623229224,20
China,Andorra,01,5/14/25,9.386139822194686,.110959375,.008575,7.728053623229224,20
China,Andorra,10,1/1/25,11.72555824024958,4.653067857142856,4.59177619047619,98.68276869049787,11.11111111111111
China,Andorra,10,2/10/25,11.72555824024958,4.653067857142855,4.59177619047619,98.68276869049785,11.11111111111111
China,Andorra,10,3/10/25,11.72555824024958,4.653067857142856,4.59177619047619,98.68276869049785,11.11111111111111
China,Andorra,10,4/10/25,11.72555824024958,4.653067857142856,4.59177619047619,98.68276869049787,11.11111111111111
China,Andorra,10,4/12/25,11.72555824024959,4.653067857142856,4.59177619047619,98.68276869049787,11.11111111111111
China,Andorra,10,5/14/25,11.72555824024958,4.653067857142855,4.59177619047619,98.68276869049787,11.11111111111111
China,Andorra,13,1/1/25,2.196371435879644,7.917979807692306,.0674717948717949,.8521339598043191,5.454545454545454
China,Andorra,13,2/10/25,2.196371435879644,7.917979807692308,.0674717948717949,.8521339598043191,5.454545454545454
China,Andorra,13,3/10/25,2.196371435879644,7.917979807692307,.0674717948717949,.8521339598043194,5.454545454545454
China,Andorra,13,4/10/25,2.196371435879644,7.917979807692307,.0674717948717949,.8521339598043191,5.454545454545454
China,Andorra,13,4/12/25,2.196371435879644,7.917979807692306,.0674717948717949,.8521339598043194,5.454545454545454
China,Andorra,13,5/14/25,2.196371435879644,7.917979807692306,.0674717948717949,.8521339598043191,5.454545454545454
China,Andorra,14,1/1/25,6.305578992554435,5.629749999999999,.1620833333333333,2.879050283464334,3.125
China,Andorra,14,2/10/25,6.305578992554435,5.62975,.1620833333333333,2.879050283464335,3.125
China,Andorra,14,3/10/25,6.305578992554434,5.629749999999999,.1620833333333333,2.879050283464334,3.125
China,Andorra,14,4/10/25,6.305578992554435,5.629749999999999,.1620833333333333,2.879050283464334,3.125
China,Andorra,14,4/12/25,6.305578992554434,5.629749999999999,.1620833333333333,2.879050283464334,3.125
China,Andorra,14,5/14/25,6.305578992554435,5.629749999999999,.1620833333333333,2.879050283464335,3.125
China,Andorra,15,1/1/25,6.685413821368769,7.223221474358973,.0998884615384615,1.382879673467664,5
China,Andorra,15,2/10/25,6.685413821368769,7.223221474358972,.0998884615384616,1.382879673467664,5
China,Andorra,15,3/10/25,6.685413821368767,7.223221474358974,.0998884615384616,1.382879673467664,5
China,Andorra,15,4/10/25,6.685413821368765,7.223221474358976,.0998884615384616,1.382879673467663,5
China,Andorra,15,4/12/25,6.68541382136877,7.223221474358971,.0998884615384615,1.382879673467664,5
China,Andorra,15,5/14/25,6.685413821368769,7.223221474358974,.0998884615384616,1.382879673467664,5
China,Andorra,16,1/1/25,7.896899248232517,1.039388141025641,.0026384615384615,.2538475699614943,6.896551724137931
China,Andorra,16,2/10/25,7.896899248232518,1.039388141025641,.0026384615384615,.2538475699614943,6.896551724137931
China,Andorra,16,3/10/25,7.896899248232517,1.039388141025641,.0026384615384615,.2538475699614943,6.896551724137931
China,Andorra,16,4/10/25,7.896899248232518,1.039388141025641,.0026384615384615,.2538475699614943,6.896551724137931
China,Andorra,16,4/12/25,7.896899248232518,1.039388141025641,.0026384615384615,.2538475699614943,6.896551724137931
China,Andorra,16,5/14/25,7.896899248232518,1.039388141025641,.0026384615384615,.2538475699614943,6.896551724137931
China,Andorra,17,1/1/25,.8477324354948058,2.993038141025642,.0026384615384615,.088153288202248,8.333333333333332
China,Andorra,17,2/10/25,.8477324354948058,2.993038141025641,.0026384615384615,.088153288202248,8.333333333333332
China,Andorra,17,3/10/25,.8477324354948061,2.993038141025641,.0026384615384615,.088153288202248,8.333333333333332
China,Andorra,17,4/10/25,.847732435494806,2.993038141025641,.0026384615384615,.088153288202248,8.333333333333332
China,Andorra,17,4/12/25,.847732435494806,2.993038141025641,.0026384615384615,.088153288202248,8.333333333333332
China,Andorra,17,5/14/25,.8477324354948058,2.993038141025641,.0026384615384615,.088153288202248,8.333333333333332
China,Andorra,18,1/1/25,8.085939649303507,1.715217708333334,.008575,.4999365362390222,15.38461538461539
China,Andorra,18,2/10/25,8.085939649303507,1.715217708333333,.008575,.4999365362390222,15.38461538461539
China,Andorra,18,3/10/25,8.085939649303507,1.715217708333334,.008575,.4999365362390222,15.38461538461539
China,Andorra,18,4/10/25,8.085939649303507,1.715217708333333,.008575,.4999365362390222,15.38461538461539
China,Andorra,18,4/12/25,8.085939649303507,1.715217708333333,.008575,.4999365362390222,15.38461538461539
China,Andorra,18,5/14/25,8.085939649303507,1.715217708333334,.008575,.4999365362390222,15.38461538461539
China,Andorra,20,1/1/25,8.481433917079917,.7527869505494508,.259162271062271,34.42704086104461,11.53846153846154
China,Andorra,20,2/10/25,8.48143391707992,.7527869505494507,.259162271062271,34.4270408610446,11.53846153846154
China,Andorra,20,3/10/25,8.481433917079917,.7527869505494507,.259162271062271,34.4270408610446,11.53846153846154
China,Andorra,20,4/10/25,8.481433917079919,.7527869505494508,.259162271062271,34.4270408610446,11.53846153846154
China,Andorra,20,4/12/25,8.481433917079917,.7527869505494508,.259162271062271,34.4270408610446,11.53846153846154
China,Andorra,20,5/14/25,8.481433917079919,.7527869505494506,.259162271062271,34.42704086104461,11.53846153846154
China,Andorra,21,1/1/25,.0149246109259898,3.91635,0,0,0
China,Andorra,21,2/10/25,.0149246109259898,3.91635,0,0,0
China,Andorra,21,3/10/25,.0149246109259898,3.91635,0,0,0
China,Andorra,21,4/10/25,.0149246109259898,3.91635,0,0,0
China,Andorra,21,4/12/25,.0149246109259898,3.91635,0,0,0
China,Andorra,21,5/14/25,.0149246109259898,3.91635,0,0,0
China,Andorra,22,1/1/25,3.272153794114099,5.30217294871795,.0052769230769231,.0995237825691639,6.25
